[2026-04-04 11:06:34] === RPCS3 copy started ===
[2026-04-04 11:06:34] Source: C:\MY_GAMES\RPCS3\
[2026-04-04 11:06:34] Dest:   D:\RPCS3
[2026-04-04 11:09:08]    Verified OK: dev_flash\sys\external\libmp4.sprx
[2026-04-04 11:09:08]    Copied in 0.03s at 2 MB/s: dev_flash\sys\external\libmpl1dec.sprx
[2026-04-04 11:09:08]    Verified OK: dev_flash\sys\external\libmpl1dec.sprx
[2026-04-04 11:09:08]    Copied in 0.08s at 13.2 MB/s: dev_flash\sys\external\libmvcdec.sprx
[2026-04-04 11:09:08]    Verified OK: dev_flash\sys\external\libmvcdec.sprx
[2026-04-04 11:09:08]    Copied in 0.04s at 1.8 MB/s: dev_flash\sys\external\libnet.sprx
[2026-04-04 11:09:08]    Verified OK: dev_flash\sys\external\libnet.sprx
[2026-04-04 11:09:08]    Copied in 0.03s at 0.7 MB/s: dev_flash\sys\external\libnetctl.sprx
[2026-04-04 11:09:08]    Verified OK: dev_flash\sys\external\libnetctl.sprx
[2026-04-04 11:09:08]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libpamf.sprx
[2026-04-04 11:09:08]    Verified OK: dev_flash\sys\external\libpamf.sprx
[2026-04-04 11:09:08]    Copied in 0.05s at 3.2 MB/s: dev_flash\sys\external\libpngdec.sprx
[2026-04-04 11:09:08]    Verified OK: dev_flash\sys\external\libpngdec.sprx
[2026-04-04 11:09:09]    Copied in 0.05s at 3 MB/s: dev_flash\sys\external\libpngenc.sprx
[2026-04-04 11:09:09]    Verified OK: dev_flash\sys\external\libpngenc.sprx
[2026-04-04 11:09:09]    Copied in 0.03s at 1 MB/s: dev_flash\sys\external\libresc.sprx
[2026-04-04 11:09:09]    Verified OK: dev_flash\sys\external\libresc.sprx
[2026-04-04 11:09:09]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\librtc.sprx
[2026-04-04 11:09:09]    Verified OK: dev_flash\sys\external\librtc.sprx
[2026-04-04 11:09:09]    Copied in 0.04s at 2 MB/s: dev_flash\sys\external\librudp.sprx
[2026-04-04 11:09:09]    Verified OK: dev_flash\sys\external\librudp.sprx
[2026-04-04 11:09:09]    Copied in 0.04s at 2 MB/s: dev_flash\sys\external\libsail.sprx
[2026-04-04 11:09:09]    Verified OK: dev_flash\sys\external\libsail.sprx
[2026-04-04 11:09:09]    Copied in 0.03s at 0.7 MB/s: dev_flash\sys\external\libsail_avi.sprx
[2026-04-04 11:09:09]    Verified OK: dev_flash\sys\external\libsail_avi.sprx
[2026-04-04 11:09:09]    Copied in 0.05s at 5 MB/s: dev_flash\sys\external\libsail_rec.sprx
[2026-04-04 11:09:09]    Verified OK: dev_flash\sys\external\libsail_rec.sprx
[2026-04-04 11:09:09]    Copied in 0.06s at 11.2 MB/s: dev_flash\sys\external\libsjvtd.sprx
[2026-04-04 11:09:09]    Verified OK: dev_flash\sys\external\libsjvtd.sprx
[2026-04-04 11:09:09]    Copied in 0.05s at 3.4 MB/s: dev_flash\sys\external\libsmvd2.sprx
[2026-04-04 11:09:10]    Verified OK: dev_flash\sys\external\libsmvd2.sprx
[2026-04-04 11:09:10]    Copied in 0.04s at 3.2 MB/s: dev_flash\sys\external\libsmvd4.sprx
[2026-04-04 11:09:10]    Verified OK: dev_flash\sys\external\libsmvd4.sprx
[2026-04-04 11:09:10]    Copied in 0.04s at 1 MB/s: dev_flash\sys\external\libspurs_jq.sprx
[2026-04-04 11:09:10]    Verified OK: dev_flash\sys\external\libspurs_jq.sprx
[2026-04-04 11:09:10]    Copied in 0.04s at 2.8 MB/s: dev_flash\sys\external\libsre.sprx
[2026-04-04 11:09:10]    Verified OK: dev_flash\sys\external\libsre.sprx
[2026-04-04 11:09:10]    Copied in 0.04s at 4.5 MB/s: dev_flash\sys\external\libssl.sprx
[2026-04-04 11:09:10]    Verified OK: dev_flash\sys\external\libssl.sprx
[2026-04-04 11:09:10]    Copied in 0.05s at 9 MB/s: dev_flash\sys\external\libsvc1d.sprx
[2026-04-04 11:09:10]    Verified OK: dev_flash\sys\external\libsvc1d.sprx
[2026-04-04 11:09:10]    Copied in 0.03s at 0.7 MB/s: dev_flash\sys\external\libsync2.sprx
[2026-04-04 11:09:10]    Verified OK: dev_flash\sys\external\libsync2.sprx
[2026-04-04 11:09:10]    Copied in 0.04s at 0.5 MB/s: dev_flash\sys\external\libsysmodule.sprx
[2026-04-04 11:09:10]    Verified OK: dev_flash\sys\external\libsysmodule.sprx
[2026-04-04 11:09:10]    Copied in 0.04s at 1.8 MB/s: dev_flash\sys\external\libsysutil.sprx
[2026-04-04 11:09:11]    Verified OK: dev_flash\sys\external\libsysutil.sprx
[2026-04-04 11:09:11]    Copied in 0.03s at 0 MB/s: dev_flash\sys\external\libsysutil_ap.sprx
[2026-04-04 11:09:11]    Verified OK: dev_flash\sys\external\libsysutil_ap.sprx
[2026-04-04 11:09:11]    Copied in 0.04s at 0 MB/s: dev_flash\sys\external\libsysutil_authdialog.sprx
[2026-04-04 11:09:11]    Verified OK: dev_flash\sys\external\libsysutil_authdialog.sprx
[2026-04-04 11:09:11]    Copied in 0.03s at 0.3 MB/s: dev_flash\sys\external\libsysutil_avc2.sprx
[2026-04-04 11:09:11]    Verified OK: dev_flash\sys\external\libsysutil_avc2.sprx
[2026-04-04 11:09:11]    Copied in 0.03s at 0.3 MB/s: dev_flash\sys\external\libsysutil_avconf_ext.sprx
[2026-04-04 11:09:11]    Verified OK: dev_flash\sys\external\libsysutil_avconf_ext.sprx
[2026-04-04 11:09:11]    Copied in 0.03s at 0.3 MB/s: dev_flash\sys\external\libsysutil_avc_ext.sprx
[2026-04-04 11:09:11]    Verified OK: dev_flash\sys\external\libsysutil_avc_ext.sprx
[2026-04-04 11:09:11]    Copied in 0.04s at 0 MB/s: dev_flash\sys\external\libsysutil_bgdl.sprx
[2026-04-04 11:09:11]    Verified OK: dev_flash\sys\external\libsysutil_bgdl.sprx
[2026-04-04 11:09:11]    Copied in 0.03s at 0 MB/s: dev_flash\sys\external\libsysutil_cross_controller.sprx
[2026-04-04 11:09:11]    Verified OK: dev_flash\sys\external\libsysutil_cross_controller.sprx
[2026-04-04 11:09:11]    Copied in 0.03s at 0.7 MB/s: dev_flash\sys\external\libsysutil_dec_psnvideo.sprx
[2026-04-04 11:09:11]    Verified OK: dev_flash\sys\external\libsysutil_dec_psnvideo.sprx
[2026-04-04 11:09:11]    Copied in 0.03s at 0.7 MB/s: dev_flash\sys\external\libsysutil_dtcp_ip.sprx
[2026-04-04 11:09:12]    Verified OK: dev_flash\sys\external\libsysutil_dtcp_ip.sprx
[2026-04-04 11:09:12]    Copied in 0.03s at 0.3 MB/s: dev_flash\sys\external\libsysutil_game.sprx
[2026-04-04 11:09:12]    Verified OK: dev_flash\sys\external\libsysutil_game.sprx
[2026-04-04 11:09:12]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_game_exec.sprx
[2026-04-04 11:09:12]    Verified OK: dev_flash\sys\external\libsysutil_game_exec.sprx
[2026-04-04 11:09:12]    Copied in 0.03s at 0.3 MB/s: dev_flash\sys\external\libsysutil_imejp.sprx
[2026-04-04 11:09:12]    Verified OK: dev_flash\sys\external\libsysutil_imejp.sprx
[2026-04-04 11:09:12]    Copied in 0.03s at 0 MB/s: dev_flash\sys\external\libsysutil_misc.sprx
[2026-04-04 11:09:12]    Verified OK: dev_flash\sys\external\libsysutil_misc.sprx
[2026-04-04 11:09:12]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_music.sprx
[2026-04-04 11:09:12]    Verified OK: dev_flash\sys\external\libsysutil_music.sprx
[2026-04-04 11:09:12]    Copied in 0.03s at 0.3 MB/s: dev_flash\sys\external\libsysutil_music_decode.sprx
[2026-04-04 11:09:12]    Verified OK: dev_flash\sys\external\libsysutil_music_decode.sprx
[2026-04-04 11:09:12]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_music_export.sprx
[2026-04-04 11:09:12]    Verified OK: dev_flash\sys\external\libsysutil_music_export.sprx
[2026-04-04 11:09:12]    Copied in 0.04s at 2.2 MB/s: dev_flash\sys\external\libsysutil_np.sprx
[2026-04-04 11:09:12]    Verified OK: dev_flash\sys\external\libsysutil_np.sprx
[2026-04-04 11:09:13]    Copied in 0.03s at 1.3 MB/s: dev_flash\sys\external\libsysutil_np2.sprx
[2026-04-04 11:09:13]    Verified OK: dev_flash\sys\external\libsysutil_np2.sprx
[2026-04-04 11:09:13]    Copied in 0.04s at 1 MB/s: dev_flash\sys\external\libsysutil_np_clans.sprx
[2026-04-04 11:09:13]    Verified OK: dev_flash\sys\external\libsysutil_np_clans.sprx
[2026-04-04 11:09:13]    Copied in 0.03s at 1 MB/s: dev_flash\sys\external\libsysutil_np_commerce2.sprx
[2026-04-04 11:09:13]    Verified OK: dev_flash\sys\external\libsysutil_np_commerce2.sprx
[2026-04-04 11:09:13]    Copied in 0.03s at 0 MB/s: dev_flash\sys\external\libsysutil_np_eula.sprx
[2026-04-04 11:09:13]    Verified OK: dev_flash\sys\external\libsysutil_np_eula.sprx
[2026-04-04 11:09:13]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_np_installer.sprx
[2026-04-04 11:09:13]    Verified OK: dev_flash\sys\external\libsysutil_np_installer.sprx
[2026-04-04 11:09:13]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_np_sns.sprx
[2026-04-04 11:09:13]    Verified OK: dev_flash\sys\external\libsysutil_np_sns.sprx
[2026-04-04 11:09:13]    Copied in 0.05s at 0.4 MB/s: dev_flash\sys\external\libsysutil_np_trophy.sprx
[2026-04-04 11:09:13]    Verified OK: dev_flash\sys\external\libsysutil_np_trophy.sprx
[2026-04-04 11:09:13]    Copied in 0.04s at 0.5 MB/s: dev_flash\sys\external\libsysutil_np_tus.sprx
[2026-04-04 11:09:13]    Verified OK: dev_flash\sys\external\libsysutil_np_tus.sprx
[2026-04-04 11:09:13]    Copied in 0.03s at 0 MB/s: dev_flash\sys\external\libsysutil_np_util.sprx
[2026-04-04 11:09:14]    Verified OK: dev_flash\sys\external\libsysutil_np_util.sprx
[2026-04-04 11:09:14]    Copied in 0.03s at 0.3 MB/s: dev_flash\sys\external\libsysutil_oskdialog_ext.sprx
[2026-04-04 11:09:14]    Verified OK: dev_flash\sys\external\libsysutil_oskdialog_ext.sprx
[2026-04-04 11:09:14]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_pesm.sprx
[2026-04-04 11:09:14]    Verified OK: dev_flash\sys\external\libsysutil_pesm.sprx
[2026-04-04 11:09:14]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_photo_decode.sprx
[2026-04-04 11:09:14]    Verified OK: dev_flash\sys\external\libsysutil_photo_decode.sprx
[2026-04-04 11:09:14]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_photo_export.sprx
[2026-04-04 11:09:14]    Verified OK: dev_flash\sys\external\libsysutil_photo_export.sprx
[2026-04-04 11:09:14]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_photo_export2.sprx
[2026-04-04 11:09:14]    Verified OK: dev_flash\sys\external\libsysutil_photo_export2.sprx
[2026-04-04 11:09:14]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_photo_import.sprx
[2026-04-04 11:09:14]    Verified OK: dev_flash\sys\external\libsysutil_photo_import.sprx
[2026-04-04 11:09:14]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_photo_network_sharing.sprx
[2026-04-04 11:09:14]    Verified OK: dev_flash\sys\external\libsysutil_photo_network_sharing.sprx
[2026-04-04 11:09:14]    Copied in 0.03s at 0.3 MB/s: dev_flash\sys\external\libsysutil_print.sprx
[2026-04-04 11:09:14]    Verified OK: dev_flash\sys\external\libsysutil_print.sprx
[2026-04-04 11:09:14]    Copied in 0.03s at 0.3 MB/s: dev_flash\sys\external\libsysutil_rec.sprx
[2026-04-04 11:09:15]    Verified OK: dev_flash\sys\external\libsysutil_rec.sprx
[2026-04-04 11:09:15]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_remoteplay.sprx
[2026-04-04 11:09:15]    Verified OK: dev_flash\sys\external\libsysutil_remoteplay.sprx
[2026-04-04 11:09:15]    Copied in 0.03s at 0 MB/s: dev_flash\sys\external\libsysutil_rtcalarm.sprx
[2026-04-04 11:09:15]    Verified OK: dev_flash\sys\external\libsysutil_rtcalarm.sprx
[2026-04-04 11:09:15]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_savedata.sprx
[2026-04-04 11:09:15]    Verified OK: dev_flash\sys\external\libsysutil_savedata.sprx
[2026-04-04 11:09:15]    Copied in 0.04s at 0.5 MB/s: dev_flash\sys\external\libsysutil_savedata_psp.sprx
[2026-04-04 11:09:15]    Verified OK: dev_flash\sys\external\libsysutil_savedata_psp.sprx
[2026-04-04 11:09:15]    Copied in 0.04s at 0 MB/s: dev_flash\sys\external\libsysutil_screenshot.sprx
[2026-04-04 11:09:15]    Verified OK: dev_flash\sys\external\libsysutil_screenshot.sprx
[2026-04-04 11:09:15]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_search.sprx
[2026-04-04 11:09:15]    Verified OK: dev_flash\sys\external\libsysutil_search.sprx
[2026-04-04 11:09:15]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_storagedata.sprx
[2026-04-04 11:09:15]    Verified OK: dev_flash\sys\external\libsysutil_storagedata.sprx
[2026-04-04 11:09:15]    Copied in 0.05s at 0.2 MB/s: dev_flash\sys\external\libsysutil_subdisplay.sprx
[2026-04-04 11:09:15]    Verified OK: dev_flash\sys\external\libsysutil_subdisplay.sprx
[2026-04-04 11:09:16]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_syschat.sprx
[2026-04-04 11:09:16]    Verified OK: dev_flash\sys\external\libsysutil_syschat.sprx
[2026-04-04 11:09:16]    Copied in 0.04s at 0 MB/s: dev_flash\sys\external\libsysutil_sysconf_ext.sprx
[2026-04-04 11:09:16]    Verified OK: dev_flash\sys\external\libsysutil_sysconf_ext.sprx
[2026-04-04 11:09:16]    Copied in 0.03s at 0.3 MB/s: dev_flash\sys\external\libsysutil_userinfo.sprx
[2026-04-04 11:09:16]    Verified OK: dev_flash\sys\external\libsysutil_userinfo.sprx
[2026-04-04 11:09:16]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_video_export.sprx
[2026-04-04 11:09:16]    Verified OK: dev_flash\sys\external\libsysutil_video_export.sprx
[2026-04-04 11:09:16]    Copied in 0.04s at 1.5 MB/s: dev_flash\sys\external\libsysutil_video_player.sprx
[2026-04-04 11:09:16]    Verified OK: dev_flash\sys\external\libsysutil_video_player.sprx
[2026-04-04 11:09:16]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libsysutil_video_upload.sprx
[2026-04-04 11:09:16]    Verified OK: dev_flash\sys\external\libsysutil_video_upload.sprx
[2026-04-04 11:09:16]    Copied in 0.04s at 0.5 MB/s: dev_flash\sys\external\libusbd.sprx
[2026-04-04 11:09:16]    Verified OK: dev_flash\sys\external\libusbd.sprx
[2026-04-04 11:09:16]    Copied in 0.04s at 0.5 MB/s: dev_flash\sys\external\libusbpspcm.sprx
[2026-04-04 11:09:16]    Verified OK: dev_flash\sys\external\libusbpspcm.sprx
[2026-04-04 11:09:16]    Copied in 0.04s at 2.5 MB/s: dev_flash\sys\external\libvdec.sprx
[2026-04-04 11:09:16]    Verified OK: dev_flash\sys\external\libvdec.sprx
[2026-04-04 11:09:17]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\external\libvoice.sprx
[2026-04-04 11:09:17]    Verified OK: dev_flash\sys\external\libvoice.sprx
[2026-04-04 11:09:17]    Copied in 0.05s at 4.6 MB/s: dev_flash\sys\external\libvpost.sprx
[2026-04-04 11:09:17]    Verified OK: dev_flash\sys\external\libvpost.sprx
[2026-04-04 11:09:17]    Copied in 0.07s at 3.3 MB/s: dev_flash\sys\external\libvpost2.sprx
[2026-04-04 11:09:17]    Verified OK: dev_flash\sys\external\libvpost2.sprx
[2026-04-04 11:09:17]    Copied in 0.04s at 2 MB/s: dev_flash\sys\external\libwmadec.sprx
[2026-04-04 11:09:17]    Verified OK: dev_flash\sys\external\libwmadec.sprx
[2026-04-04 11:09:17]    Copied in 0.04s at 11 MB/s: dev_flash\sys\internal\eurus_fw.bin
[2026-04-04 11:09:17]    Verified OK: dev_flash\sys\internal\eurus_fw.bin
[2026-04-04 11:09:17]    Copied in 0.04s at 4 MB/s: dev_flash\sys\internal\libapostsrc.sprx
[2026-04-04 11:09:17]    Verified OK: dev_flash\sys\internal\libapostsrc.sprx
[2026-04-04 11:09:17]    Copied in 0.04s at 4.5 MB/s: dev_flash\sys\internal\libapostsrc_eqalc.sprx
[2026-04-04 11:09:17]    Verified OK: dev_flash\sys\internal\libapostsrc_eqalc.sprx
[2026-04-04 11:09:17]    Copied in 0.03s at 1 MB/s: dev_flash\sys\internal\libasfparser.sprx
[2026-04-04 11:09:17]    Verified OK: dev_flash\sys\internal\libasfparser.sprx
[2026-04-04 11:09:17]    Copied in 0.04s at 1.5 MB/s: dev_flash\sys\internal\libasfparser2.sprx
[2026-04-04 11:09:18]    Verified OK: dev_flash\sys\internal\libasfparser2.sprx
[2026-04-04 11:09:18]    Copied in 0.04s at 0.8 MB/s: dev_flash\sys\internal\libat3enc.sprx
[2026-04-04 11:09:18]    Verified OK: dev_flash\sys\internal\libat3enc.sprx
[2026-04-04 11:09:18]    Copied in 0.04s at 1 MB/s: dev_flash\sys\internal\libat3enc_spurs.sprx
[2026-04-04 11:09:18]    Verified OK: dev_flash\sys\internal\libat3enc_spurs.sprx
[2026-04-04 11:09:18]    Copied in 0.04s at 2.5 MB/s: dev_flash\sys\internal\libatxdecmod.sprx
[2026-04-04 11:09:18]    Verified OK: dev_flash\sys\internal\libatxdecmod.sprx
[2026-04-04 11:09:18]    Copied in 0.04s at 3.8 MB/s: dev_flash\sys\internal\libatxenc.sprx
[2026-04-04 11:09:18]    Verified OK: dev_flash\sys\internal\libatxenc.sprx
[2026-04-04 11:09:18]    Copied in 0.04s at 1.8 MB/s: dev_flash\sys\internal\libchnnlsv.sprx
[2026-04-04 11:09:18]    Verified OK: dev_flash\sys\internal\libchnnlsv.sprx
[2026-04-04 11:09:18]    Copied in 0.04s at 0.8 MB/s: dev_flash\sys\internal\libddlenc2.sprx
[2026-04-04 11:09:18]    Verified OK: dev_flash\sys\internal\libddlenc2.sprx
[2026-04-04 11:09:18]    Copied in 0.04s at 2 MB/s: dev_flash\sys\internal\libdivx311dec.sprx
[2026-04-04 11:09:18]    Verified OK: dev_flash\sys\internal\libdivx311dec.sprx
[2026-04-04 11:09:18]    Copied in 0.05s at 0.6 MB/s: dev_flash\sys\internal\libdsee.sprx
[2026-04-04 11:09:18]    Verified OK: dev_flash\sys\internal\libdsee.sprx
[2026-04-04 11:09:19]    Copied in 0.04s at 1.8 MB/s: dev_flash\sys\internal\libdtsenc2.sprx
[2026-04-04 11:09:19]    Verified OK: dev_flash\sys\internal\libdtsenc2.sprx
[2026-04-04 11:09:19]    Copied in 0.07s at 10.1 MB/s: dev_flash\sys\internal\libdtshddec.sprx
[2026-04-04 11:09:19]    Verified OK: dev_flash\sys\internal\libdtshddec.sprx
[2026-04-04 11:09:19]    Copied in 0.04s at 3.5 MB/s: dev_flash\sys\internal\libdtslbrdec.sprx
[2026-04-04 11:09:19]    Verified OK: dev_flash\sys\internal\libdtslbrdec.sprx
[2026-04-04 11:09:19]    Copied in 0.04s at 1.8 MB/s: dev_flash\sys\internal\libexif.sprx
[2026-04-04 11:09:19]    Verified OK: dev_flash\sys\internal\libexif.sprx
[2026-04-04 11:09:19]    Copied in 0.04s at 2.2 MB/s: dev_flash\sys\internal\libfs_utility.sprx
[2026-04-04 11:09:19]    Verified OK: dev_flash\sys\internal\libfs_utility.sprx
[2026-04-04 11:09:19]    Copied in 0.04s at 0.5 MB/s: dev_flash\sys\internal\libfs_utility2.sprx
[2026-04-04 11:09:19]    Verified OK: dev_flash\sys\internal\libfs_utility2.sprx
[2026-04-04 11:09:19]    Copied in 0.05s at 0.6 MB/s: dev_flash\sys\internal\libfs_utility_full.sprx
[2026-04-04 11:09:19]    Verified OK: dev_flash\sys\internal\libfs_utility_full.sprx
[2026-04-04 11:09:19]    Copied in 0.04s at 1.8 MB/s: dev_flash\sys\internal\libfs_utility_init.sprx
[2026-04-04 11:09:19]    Verified OK: dev_flash\sys\internal\libfs_utility_init.sprx
[2026-04-04 11:09:19]    Copied in 0.05s at 2.2 MB/s: dev_flash\sys\internal\libft2d.sprx
[2026-04-04 11:09:20]    Verified OK: dev_flash\sys\internal\libft2d.sprx
[2026-04-04 11:09:20]    Copied in 0.04s at 7.5 MB/s: dev_flash\sys\internal\libm2aacdec.sprx
[2026-04-04 11:09:20]    Verified OK: dev_flash\sys\internal\libm2aacdec.sprx
[2026-04-04 11:09:20]    Copied in 0.04s at 2.5 MB/s: dev_flash\sys\internal\libm4aacdec2chmod.sprx
[2026-04-04 11:09:20]    Verified OK: dev_flash\sys\internal\libm4aacdec2chmod.sprx
[2026-04-04 11:09:20]    Copied in 0.04s at 2.5 MB/s: dev_flash\sys\internal\libm4aacdec2chmod2.sprx
[2026-04-04 11:09:20]    Verified OK: dev_flash\sys\internal\libm4aacdec2chmod2.sprx
[2026-04-04 11:09:20]    Copied in 0.04s at 0.2 MB/s: dev_flash\sys\internal\libmcadpt.sprx
[2026-04-04 11:09:20]    Verified OK: dev_flash\sys\internal\libmcadpt.sprx
[2026-04-04 11:09:20]    Copied in 0.05s at 3.2 MB/s: dev_flash\sys\internal\libmp3enc.sprx
[2026-04-04 11:09:20]    Verified OK: dev_flash\sys\internal\libmp3enc.sprx
[2026-04-04 11:09:20]    Copied in 0.04s at 4.5 MB/s: dev_flash\sys\internal\libmp3sdec.sprx
[2026-04-04 11:09:20]    Verified OK: dev_flash\sys\internal\libmp3sdec.sprx
[2026-04-04 11:09:20]    Copied in 0.04s at 0 MB/s: dev_flash\sys\internal\libsysutil_game_ps1emu.sprx
[2026-04-04 11:09:20]    Verified OK: dev_flash\sys\internal\libsysutil_game_ps1emu.sprx
[2026-04-04 11:09:20]    Copied in 0.04s at 0 MB/s: dev_flash\sys\internal\libsysutil_sysconf_ps1emu.sprx
[2026-04-04 11:09:20]    Verified OK: dev_flash\sys\internal\libsysutil_sysconf_ps1emu.sprx
[2026-04-04 11:09:21]    Copied in 0.05s at 4.4 MB/s: dev_flash\sys\internal\libtiffdec.sprx
[2026-04-04 11:09:21]    Verified OK: dev_flash\sys\internal\libtiffdec.sprx
[2026-04-04 11:09:21]    Copied in 0.04s at 2.2 MB/s: dev_flash\sys\internal\libtrhddec.sprx
[2026-04-04 11:09:21]    Verified OK: dev_flash\sys\internal\libtrhddec.sprx
[2026-04-04 11:09:21]    Copied in 0.03s at 0.3 MB/s: dev_flash\sys\internal\libvoice_internal.sprx
[2026-04-04 11:09:21]    Verified OK: dev_flash\sys\internal\libvoice_internal.sprx
[2026-04-04 11:09:21]    Copied in 0.04s at 5.8 MB/s: dev_flash\sys\internal\libvpost.sprx
[2026-04-04 11:09:21]    Verified OK: dev_flash\sys\internal\libvpost.sprx
[2026-04-04 11:09:21]    Copied in 0.07s at 2.4 MB/s: dev_flash\sys\internal\sysvoice_modules.sprx
[2026-04-04 11:09:21]    Verified OK: dev_flash\sys\internal\sysvoice_modules.sprx
[2026-04-04 11:09:21]    Copied in 0.05s at 8 MB/s: dev_flash\sys\internal\sys_audio.self
[2026-04-04 11:09:21]    Verified OK: dev_flash\sys\internal\sys_audio.self
[2026-04-04 11:09:21]    Copied in 0.06s at 6.8 MB/s: dev_flash\sys\internal\sys_audio.sprx
[2026-04-04 11:09:21]    Verified OK: dev_flash\sys\internal\sys_audio.sprx
[2026-04-04 11:09:21]    Copied in 0.04s at 2.5 MB/s: dev_flash\sys\internal\sys_init_osd.self
[2026-04-04 11:09:22]    Verified OK: dev_flash\sys\internal\sys_init_osd.self
[2026-04-04 11:09:22]    Copied in 0.04s at 0 MB/s: dev_flash\vsh\etc\index.dat
[2026-04-04 11:09:22]    Verified OK: dev_flash\vsh\etc\index.dat
[2026-04-04 11:09:22]    Copied in 0.04s at 0 MB/s: dev_flash\vsh\etc\layout_factor_table_1080.txt
[2026-04-04 11:09:22]    Verified OK: dev_flash\vsh\etc\layout_factor_table_1080.txt
[2026-04-04 11:09:22]    Copied in 0.03s at 0 MB/s: dev_flash\vsh\etc\layout_factor_table_272.txt
[2026-04-04 11:09:22]    Verified OK: dev_flash\vsh\etc\layout_factor_table_272.txt
[2026-04-04 11:09:22]    Copied in 0.03s at 0 MB/s: dev_flash\vsh\etc\layout_factor_table_480.txt
[2026-04-04 11:09:22]    Verified OK: dev_flash\vsh\etc\layout_factor_table_480.txt
[2026-04-04 11:09:22]    Copied in 0.04s at 0 MB/s: dev_flash\vsh\etc\layout_factor_table_720.txt
[2026-04-04 11:09:22]    Verified OK: dev_flash\vsh\etc\layout_factor_table_720.txt
[2026-04-04 11:09:22]    Copied in 0.03s at 0.7 MB/s: dev_flash\vsh\etc\layout_grid_table_1080.txt
[2026-04-04 11:09:22]    Verified OK: dev_flash\vsh\etc\layout_grid_table_1080.txt
[2026-04-04 11:09:22]    Copied in 0.03s at 0.7 MB/s: dev_flash\vsh\etc\layout_grid_table_272.txt
[2026-04-04 11:09:22]    Verified OK: dev_flash\vsh\etc\layout_grid_table_272.txt
[2026-04-04 11:09:22]    Copied in 0.04s at 0.5 MB/s: dev_flash\vsh\etc\layout_grid_table_480.txt
[2026-04-04 11:09:22]    Verified OK: dev_flash\vsh\etc\layout_grid_table_480.txt
[2026-04-04 11:09:22]    Copied in 0.04s at 0.5 MB/s: dev_flash\vsh\etc\layout_grid_table_720.txt
[2026-04-04 11:09:23]    Verified OK: dev_flash\vsh\etc\layout_grid_table_720.txt
[2026-04-04 11:09:23]    Copied in 0.05s at 0 MB/s: dev_flash\vsh\etc\version.txt
[2026-04-04 11:09:23]    Verified OK: dev_flash\vsh\etc\version.txt
[2026-04-04 11:09:23]    Copied in 0.04s at 0.8 MB/s: dev_flash\vsh\etc\print\epson.pmd
[2026-04-04 11:09:23]    Verified OK: dev_flash\vsh\etc\print\epson.pmd
[2026-04-04 11:09:23]    Copied in 0.04s at 0.2 MB/s: dev_flash\vsh\module\ap_plugin.sprx
[2026-04-04 11:09:23]    Verified OK: dev_flash\vsh\module\ap_plugin.sprx
[2026-04-04 11:09:23]    Copied in 0.05s at 4.6 MB/s: dev_flash\vsh\module\audioplayer_plugin.sprx
[2026-04-04 11:09:23]    Verified OK: dev_flash\vsh\module\audioplayer_plugin.sprx
[2026-04-04 11:09:23]    Copied in 0.04s at 0.5 MB/s: dev_flash\vsh\module\audioplayer_plugin_dummy.sprx
[2026-04-04 11:09:23]    Verified OK: dev_flash\vsh\module\audioplayer_plugin_dummy.sprx
[2026-04-04 11:09:23]    Copied in 0.06s at 2.3 MB/s: dev_flash\vsh\module\audioplayer_plugin_mini.sprx
[2026-04-04 11:09:23]    Copied in 0.04s at 0.5 MB/s: dev_flash\vsh\module\auth_plugin.sprx
[2026-04-04 11:09:23]    Verified OK: dev_flash\vsh\module\auth_plugin.sprx
[2026-04-04 11:09:23]    Copied in 0.05s at 7.6 MB/s: dev_flash\vsh\module\autodownload_plugin.sprx
[2026-04-04 11:09:24]    Verified OK: dev_flash\vsh\module\autodownload_plugin.sprx
